,date,title
25815,2023.10.18 20:10,[단독] “남들 5G 쓸 때 우린 6G 선점”…삼성전자 ‘초격차’ 더 벌린다
25816,2023.10.18 17:30,전망 웃돈 中 경제지표에 코스피 소폭 상승…삼성전자는 1달 만에 ‘7만전자’ 복귀 [이종화의 장보GO]
25817,2023.10.18 16:56,“믿을 건 K반도체”…돌아온 외인에 훨훨 나는 삼성전자·SK하이닉스
25818,2023.10.19 16:05,"삼성전자 스마트싱스, 차별화된 통합 연결 경험, 고객의 일상을 편리하게"
25819,2023.10.19 16:05,"삼성전자, 비스포크 김치플러스 김치냉장고서 다용도 맞춤 냉장고로 진화"
25820,2023.10.19 16:04,반등의 시간 다가오나 …'조단위 영업이익' 삼성전자에 쏠린 눈 [빅데이터로 본 재테크]
25821,2023.10.19 16:04,"삼성전자 갤럭시 Z 플립5 | Z 폴드5, 뛰어난 휴대성과 디자인 완성도"
25822,2023.10.19 16:03,"삼성전자 비스포크 냉장고, '맞춤형 가전시대' 이끌어"
25823,2023.10.19 16:03,"삼성전자 비스포크 그랑데 세탁기 AI,  세탁·건조 편리한 의류 관리"
25824,2023.10.19 16:03,"삼성전자 갤럭시 탭 S9 | 탭 S9+ | 탭 S9 울트라, 업그레이드 된 엔터테인먼트 경험"
25825,2023.10.19 16:03,"삼성전자 비스포크 인덕션, 스마트쿡 기능으로 간편히 요리"
25826,2023.10.19 16:03,"삼성전자 Neo QLED 8K, 화질·사운드·디자인 3박자 갖춰"
25827,2023.10.19 16:02,"삼성전자 비스포크 무풍 시스템에어컨 인피니트 라인, 고급소재·디자인으로 무장"
25828,2023.10.19 16:02,"삼성전자 비스포크 무풍에어컨, 연결성·디자인으로 한층 더 진화"
25829,2023.10.19 16:02,"삼성전자 갤럭시 북3 시리즈, 고성능 컴퓨팅 파워 갖춘 노트북"
25830,2023.10.25 17:29,잡스 받은 美기술혁신상에 김종훈 삼성전자 사외이사
25831,2023.10.25 14:45,부러운 삼성전자.. 임금 6%이상 올려달라는 직원들
25832,2023.10.25 14:16,미국 대통령이 직접 상 줬다는 이 남자…삼성전자랑 일한다는데
25833,2023.10.26 21:19,매출 1등은 당연히 삼성전자?…‘역대급 실적’ 달성했다는 현대차
25834,2023.10.26 17:17,경계현 삼성전자 사장 '반도체의 날' 금탑훈장
25835,2023.10.26 14:16,"경계현 삼성전자 사장, ‘반도체의 날’ 금탑 산업훈장 수훈"
25836,2023.10.29 16:02,"삼성전자, 협력아카데미 만들어 공장 최적화·원가혁신 사례 나눈다"
25837,2023.10.29 16:02,"삼성전자 사회공헌(CSR), 자립준비 청년 위해 인재개발원 개방 … 반도체·IT·제과 기술자로"
25838,2023.10.30 17:33,"삼성전자, 구글칩 수주 파운드리 덩치 키운다"
25839,2023.10.30 11:03,"애니콜의 추억이 플립으로...삼성전자, ‘갤럭시 Z 플립5’ 레트로 출시"
25840,2023.10.31 18:43,삼성전자 “매분기 20%씩 가격 올린다”…반도체 ‘승부수’ 통할까
25841,2023.10.31 17:44,"""내년 하반기부터 메모리 공급 부족"" 고성능 반도체 공세 나선 삼성전자"
25842,2023.10.31 14:23,삼성전자 메모리 적자폭 축소…3분기 반도체 적자 3.7조원
25843,2023.10.31 08:43,삼성전자 3분기 영업익 2조4336억원…반도체 적자 폭 줄었다
25844,2023.11.01 21:00,현실이 된 아재폰…깊어지는 삼성전자의 고민
25845,2023.11.01 17:29,"""초격차 기술은 삼성전자 최고 가치"""
25846,2023.11.01 16:28,‘6만전자’ 언제 탈출하나…삼성전자 두고 증권가 엇갈린 시선
25847,2023.11.01 15:40,"삼성전자 창립 54주년…한종희 “기술선도, 삼성전자 최고의 가치”"
25848,2023.11.01 15:35,"[아이넷 AI 로봇 기자] 코스피 마감, 2,301.56P (1.03%↑) SK하이닉스, 삼성전자등 상승세"
25849,2023.11.01 09:58,"새내기 워트, 상장 5일만에 공모가 두배로…삼성전자 HBM 증설 덕 봤다"
25850,2023.11.02 17:39,[포토] 삼성전자 '비스포크' 식기세척기 신제품
25851,2023.11.02 09:04,"[아이넷 AI 로봇 기자] 특징주, 삼성전자-HBM(고대역폭메모리) 테마 상승세에 2.0% ↑"
25852,2023.11.07 19:40,"“삼성전자 17명 사장 중 유일”…이영희 사장, 포브스 ‘亞 가장 영향력있는 여성’ 선정"
25853,2023.11.07 16:27,경계현 삼성전자 사장 “AI로 반도체뿐 아니라 인류 문제도 해결”
25854,2023.11.07 11:08,“뭘 좋아할지 몰라 다 준비했어”…‘폰꾸 맛집’ 뜬 삼성전자
25855,2023.11.08 15:14,"삼성전자, 월드 로봇 올림피아드에서 부산엑스포 유치 홍보"
25856,2023.11.08 00:00,"한양사이버대학교, 사이버대 최초 삼성전자 계약학과 신설"
25857,2023.11.10 14:48,"삼성전자, 美 이어 유럽으로 ‘넷제로 홈’ 무대 넓혔다"
25858,2023.11.13 09:33,KB증권 “삼성전자 9.5만전자 가능하다...내년 반도체 27조 손익 개선”
25859,2023.11.14 19:30,해외서 30조 들여온 삼성전자 투자·R&D 현금 확보 총력전
25860,2023.11.15 17:12,"삼성전자, AI·반도체 인재 폭풍 영입"
25861,2023.11.15 15:45,"웰리시스, 삼성전자와 차세대 ‘에스패치’ 공동 개발한다"
25862,2023.11.15 14:34,"삼성전자, 업계 최대 용량 포터블 SSD 내놨다…“50GB 영화 160편 저장”"
25863,2023.11.15 09:15,"특징주, 삼성전자-HBM(고대역폭메모리) 테마 상승세에 1.12% ↑"
25864,2023.11.16 17:05,"삼성전자, 연말 ‘8만전자’ 갈까…두달만에 7만2000원 고지 밟았다"
25865,2023.11.16 15:26,"삼성전자, 상장사 영업이익 1위 자리 ‘흔들’…현대차·기아가 맹추격"
25866,2023.11.16 15:05,평택 산단 지붕서 생산한 태양광 전력 삼성전자에 공급
25867,2023.11.16 09:44,"“지스타 2023 미리 체험하세요”…삼성전자, 오디세이 체험존 마련"
25868,2023.11.17 15:53,3분기 연속 영업익 삼성전자 제쳤는데…현대차 주가는 ‘답답’
25869,2023.11.17 14:26,"삼성전자, AI·반도체 인재 영입…구글 MS서 데려와"
25870,2023.11.17 08:58,"“삼성전자, ‘D램 사업’ 1년 만에 적자 털고 흑자 돌아설 것”"
25871,2023.11.21 17:20,삼성전자 4년 연속 글로벌 톱5 브랜드
25872,2023.11.21 16:19,"“삼성전자야, 제발 우리도 데려가줘”…5만전자에 갇힌 삼전우, 왜"
25873,2023.11.21 15:32,삼성전자 브랜드가치 914억弗…“4년 연속 글로벌 톱5”
25874,2023.11.22 17:52,현대차·기아의 반전...삼성전자보다 기부금 규모 더 많다
25875,2023.11.22 17:16,[포토] 런던 누비는 삼성전자 '2030 부산엑스포 택시'
25876,2023.11.22 11:40,"갤S24, 조기등판?…삼성전자 이번에도 ‘신의 한수’ 통할까"
25877,2023.11.23 13:40,"삼성전자, 미국서 반도체 활용한 CT 기술 선보인다"
25878,2023.11.23 13:39,"삼성전자, 갤럭시 Z 플립5 마르지엘라 에디션 출시...30일 응모"
25879,2023.11.24 13:39,경쟁 치열해지는 중국 폴더블폰 시장…삼성전자 2위
25880,2023.11.24 10:34,"“갤럭시워치6 사러 편의점 간다고?”…이마트24, 삼성전자 손잡았다"
25881,2023.11.26 15:58,"삼성전자, 나눔키오스크로 일상속 기부 …희망디딤돌로 청년 돕는다"
25882,2023.11.26 15:58,"삼성전자 사회공헌(CSR), 임직원 아이디어 900건 제안…다문화 청소년·노인세대 맞춤 지원"
25883,2023.11.27 17:30,증시 숨고르기 지속…디램 격차 줄어든 삼성전자·SK하이닉스 주가 엇갈려 [이종화의 장보GO]
25884,2023.11.27 17:17,새 먹거리 찾는 삼성전자 … 미래사업기획단 신설
25885,2023.11.27 13:58,쇄신 대신 안정 택한 삼성전자…‘한종희·경계현’ 투톱 체제 ‘한번 더’
25886,2023.11.27 10:47,위기 넘어 미래 대비…전영현 부회장 삼성전자 복귀
25887,2023.11.28 17:14,"삼성전자 하만, 음악재생 플랫폼 '룬' 인수"
25888,2023.11.28 09:46,"삼성전자 하만, 음악 스트리밍 플랫폼 ‘룬’ 인수…“오디오 경험 강화”"
25889,2023.11.29 16:35,"삼성전자, 준프리미엄폰 ‘갤럭시 S23 FE’ 12월 8일 국내 출시"
25890,2023.11.29 15:00,"방통위, 삼성전자·애플에 ‘단말기 선택권 확대’ 등 노력 당부"
25891,2023.11.29 11:34,"39세 상무·46세 부사장 ‘젊은피’ 발탁…삼성전자, 세대교체’ 인사 실시"
25892,2023.11.30 17:40,[유가증권시장 공시] 삼성전자 / 일성건설 / 빙그레
25893,2023.12.02 20:22,반도체 시장은 입춘?…감산 효과 덕에 삼성전자·SK하이닉스 실적 전망치 ‘쑥’
25894,2023.12.04 16:42,삼성전자가 年200억 투입해도…수원삼성 강등 ‘후폭풍’
25895,2023.12.04 10:17,"이거 실화?···에코프로머티 거래대금, 삼성전자 제쳤다"
25896,2023.12.04 09:26,"특징주, 삼성전자-NFT 테마 상승세에 1.1% ↑"
25897,2023.12.06 17:45,네이버 'AI 틈새' 사우디·동남아 공략 삼성전자 '갤럭시 생태계'에 AI 장착
25898,2023.12.06 16:50,[IR52 장영실상] 기술혁신상에 삼성전자·SKT 등 4개社
25899,2023.12.07 23:07,"삼성전자, 내년엔 믿어도 되나요?…영업익 370% 늘어난다는데"
25900,2023.12.07 10:56,"삼성전자, 80만원대 ‘갤럭시 S23 FE’ 출시...2년 쓰면 출고가 절반 보상"
25901,2023.12.08 09:09,"특징주, 삼성전자-HBM(고대역폭메모리) 테마 상승세에 0.83% ↑"
25902,2023.12.08 08:38,"“삼성전자, HBM3 공급 초읽기…4분기 실적 기대치 상회 전망”"
25903,2023.12.11 23:59,삼성 비밀병기는 ‘학습하는 전자기기’…애플·구글도 뛰어든다는데
25904,2023.12.11 17:41,AI 심은 전자기기 … 삼성 '온디바이스' 속도내며 애플·구글 견제
25905,2023.12.11 15:08,"삼성전자, 미래사업기획단 이어 신사업 개발 컨트롤타워도 신설"
25906,2023.12.12 15:18,"삼성전자, ‘디지털고객경험지수’ 평가서 최고점…종합가전부문도 1위"
25907,2023.12.12 09:15,"특징주, 삼성전자-온디바이스 AI 테마 상승세에 0.41% ↑"
25908,2023.12.13 21:41,“우리 반도체 기술 중국에 또 유출”…삼성전자 전 부장 등 구속영장
25909,2023.12.13 15:51,"삼성전자, 삼성 TV 플러스에 영화 VOD 서비스 출시"
25910,2023.12.14 19:09,고금리에 빛 못보고 있었는데…삼성전자·네이버 이번엔 믿어볼까
25911,2023.12.14 09:14,"특징주, 삼성전자-CXL(컴퓨트익스프레스링크) 테마 상승세에 1.75% ↑"
25912,2023.12.17 17:35,"삼성전자 - ASML R&D 센터 野, 비난 논평 이틀만에 삭제"
25913,2023.12.17 16:07,"삼성전자, '스마트공장 3.0' 중기 600곳 지원 … 이재용 ""상생 선순환"""
25914,2023.12.18 14:37,골드만삭스 “삼성전자 사라”... 목표가 9만5000원으로 올렸다
25915,2023.12.19 16:19,"성균관대학교, 삼성전자 계약학과 신설…20명 선발"
25916,2023.12.19 14:30,"삼성전자, XR·로봇용 이미지 센서 2종 공개"
25917,2023.12.20 17:18,"“올해 성과급 0원이라니”…삼성전자 직원들, 충격 휩싸였다"
25918,2023.12.21 16:08,외국인이 '찜'하니 주가 쑥…삼성전자에 관심 집중 [빅데이터로 본 재테크]
25919,2023.12.22 21:13,中 텐센트 제친 삼성전자 8년만에 아시아 시총 2위…1위는 어디?
25920,2023.12.22 15:10,“삼성전자 TV·폰으로 오징어게임 더 생생하게 즐겨요”
25921,2023.12.22 09:14,"특징주, 삼성전자-온디바이스 AI 테마 상승세에 1.06% ↑"
25922,2023.12.25 15:51,"‘60만원대 태블릿’ 삼성전자, 갤럭시 탭 S9 FE 1월 출시"
25923,2023.12.26 17:30,코스피 2600선 턱걸이…삼성전자 52주 신고가 또 경신 [이종화의 장보GO]
25924,2023.12.26 15:35,"코스피 마감, 2,602.59P (0.12%↑) 삼성전자, 기아등 상승세"
25925,2023.12.26 14:43,“세일은 이렇게 하는거죠”…삼성전자 ‘680만원 캐시백’ 할인
25926,2023.12.26 11:22,"삼성전자, 돈 많이 번 상장사 3위로 밀렸다…1·2위는 도대체 어디?"
25927,2023.12.27 17:36,"""2년만에 8만전자 간다""…삼성그룹주펀드에 뭉칫돈"
25928,2023.12.27 17:30,"코스피, 배당락에도 소폭 상승…삼성전자 5일 연속 52주 신고가 [이종화의 장보GO]"
25929,2023.12.27 16:13,"“삼성전자, 한번도 가보지 않은 길 가즈아”…2년만에 8만전자 넘어 최고가 다시 쓰나"
25930,2023.12.27 16:00,"삼성전자, CXL 메모리 상용화 앞당긴다…업계 최초로 동작 검증 성공"
25931,2023.12.27 10:42,"“8만전자 가나” 삼성전자, 장중 신고가 재경신 [특징주]"
25932,2023.12.28 16:03,"삼성전자, 스타트업 기술력 알린다…CES 전시관 운영"
25933,2023.12.28 15:22,반도체 혹한기 직격…삼성전자 반도체 연말 성과급 ‘제로’
25934,2023.12.28 15:15,"“AI로 더 똑똑해진 청소기”…삼성전자, CES서 신제품 선봬"
25935,2023.12.28 14:50,"‘8만전자에 한걸음 더’...삼성전자, 7거래일 연속 상승세[오늘, 이 종목]"
25936,2023.12.28 14:22,"삼성전자, 이하연 김치 명인 꿀팁…‘김치냉장고 활용법’ 소개"
25937,2023.12.29 15:29,“삼성전자 새해엔 달릴 일만 남았다”…D램 가격 세 달연속 상승
25938,2023.12.29 12:00,“8만 전자? 9만 전자까지 가야죠”…삼성 ‘신무기’ 뭐가 특별하길래 [위클리반도체]
25939,2024.01.01 16:11,"삼성전자, 시설투자만 한해 53조원 … AI 반도체 시장도 주도"
25940,2024.01.02 18:25,새해 첫 거래일부터 코스피 상승…‘8만전자’ 근처까지 온 삼성전자 [이종화의 장보GO]
25941,2024.01.02 17:24,웅진씽크빅 신임 대표에 이봉주 전 삼성전자 부사장
25942,2024.01.02 16:12,"삼성전자 ""6G도 초격차""… 2030년 맨먼저 상용화 노린다"
25943,2024.01.02 10:57,"“8만전자 눈앞에”…삼성전자, 새해 첫날부터 무섭게 달린다"
25944,2024.01.02 10:47,삼성전자 또 최고가…‘8만전자’ 성큼 [특징주]
25945,2024.01.02 10:42,"웅진씽크빅, 신임 대표에 이봉주 전 삼성전자 부사장"
25946,2024.01.03 19:50,중국에 반도체 기술 유출한 삼성전자 전 직원 재판행
25947,2024.01.04 17:48,삼성전자 올해 휴가 늘린다
25948,2024.01.04 17:27,"“삼성전자, 9만9000원 간다...D램 흑자전환 예상” [오늘, 이 종목]"
25949,2024.01.04 13:32,"“대기업은 휴가도 많이 준대요”…삼성전자, 며칠이나 늘리길래"
25950,2024.01.04 09:02,"현대차·기아, 삼성전자와 ‘연결성’ 강화…“자동차와 집 잇는다”"
25951,2024.01.05 10:42,“삼성전자 영업익 4조 넘는다” 리포트 봇물…‘10만전자’ 현실화 될까
25952,2024.01.08 18:38,"[단독] 재원산업, 삼성전자에 초고순도 PGMEA 공급 눈앞"
25953,2024.01.08 17:41,"AI 메모리도 초격차 … 삼성전자 ""맞춤형 HBM 만들것"""
25954,2024.01.08 15:31,삼성전자 “로직 공정 고도화로 맞춤형 HBM 만들겠다”
25955,2024.01.09 17:30,삼성전자·LG엔솔 나란히 어닝 미스…코스피도 하락 전환해 마감 [이종화의 장보GO]
25956,2024.01.09 17:24,"""D램·낸드 수요 반등"" AI 올라탄 삼성전자, 올 영업익 35조 예고"
25957,2024.01.09 15:44,삼성전자 하락에 코스피 타격…증권가 “올해 반도체주 유망”
25958,2024.01.09 15:36,"코스피 마감, 2,561.24P (-0.26%↓) 삼성전자, POSCO홀딩스등 하락세"
25959,2024.01.09 15:29,"올해는 ‘반도체의 봄’ 올까요…삼성전자, 적자 폭 더 줄였다"
25960,2024.01.09 11:13,삼성전자 작년 영업익 6조5400억원...15년만에 최저치
25961,2024.01.09 10:05,"“15년 만에 최저”…‘반도체 한파’ 삼성전자, 작년 영업익 6.5조원"
25962,2024.01.09 08:41,[속보] 삼성전자 작년 영업이익 6조5400억원…전년 대비 84.9%↓
25963,2024.01.10 20:26,"현대차그룹, 삼성전자와 車소프트웨어 협력"
25964,2024.01.10 19:08,"홍라희·이부진·이서현, 삼성전자 등 주요 계열사 지분 2.7조 블록딜"
25965,2024.01.10 17:46,"""삼성전자 대형 M&A 올해 좋은 계획 나올것"""
25966,2024.01.10 15:46,“설마 이 회사 때문에?”…삼성전자·애플 바싹 긴장한 까닭
25967,2024.01.10 14:32,"삼성전자, 생성형AI TF에 카카오엔터프라이즈 출신 임원 영입"
25968,2024.01.10 14:22,엔비디아 오를 때 삼성전자 ‘뚝’...이유는?
25969,2024.01.10 08:53,"삼성전자 목표가 상향, 얼마?…“속도 느리지만 결국 간다”"
25970,2024.01.11 21:00,삼성전자 성과급 두고 뒷말 무성…OPI가 뭐길래 [경영전략노트]
25971,2024.01.11 17:19,개미들의 컴백 홈? 삼성전자 다시 산다
25972,2024.01.11 15:41,"‘AI 스마트폰 만난다’...삼성전자, 전 세계 8개 도시에 체험 공간 운영"
25973,2024.01.11 15:40,삼성전자의 최종 목표 이거였구나…“집에서 함께 살고 사무실서 함께 일하는 지능형 로봇”
25974,2024.01.11 15:08,장덕현 삼성전기 사장 “휴머노이드 로봇이 5년 뒤 전자부품 메인시장 될 것” [CES 2024]
25975,2024.01.11 14:53,"7만전자 인근서...삼성家 세모녀, 삼전지분 매각해 2조8천억 현금화"
25976,2024.01.11 10:36,블록딜 여파에 삼성전자 주가 소폭 약세 [특징주]
25977,2024.01.11 00:05,"삼성전자, 올해 대형 M&A 나선다…중국 추격 뿌리치고 혁신 자신감"
25978,2024.01.12 14:14,"손흥민·신유빈·안세영이 함께...삼성전자, 파리 올림픽 ‘팀 삼성 갤럭시’ 공개"
25979,2024.01.14 13:10,"삼성전자, CES서 인기 끈 ‘AI 집사’ 볼리에 타이젠 OS 탑재"
25980,2024.01.15 15:48,"삼성전자, 사이니지 통합 운영 플랫폼 ‘삼성 VXT’ 글로벌 출시"
25981,2024.01.15 15:47,"삼성전자, 강원 동계 청소년올림픽 공식 파트너…체험관 운영"
25982,2024.01.15 14:14,"‘강원 동계청소년올림픽 파트너’ 삼성전자, 갤럭시 신제품 체험관 운영"
25983,2024.01.16 22:06,‘중국에 반도체 기술 유출 혐의’ 전 삼성전자 연구원 영장 기각…法 “수사·소환 성실히 응해”
25984,2024.01.16 17:46,"""디지털아트 경험 탁월"" 삼성전자 더프레임TV 팬톤 컬러 인증 받아"
25985,2024.01.16 16:28,"애플, 사상 최초로 스마트폰 출하량 1위 차지...삼성전자 2위로 밀려"
25986,2024.01.16 14:54,"루닛, 삼성전자 엑스레이 장비에 ‘AI 솔루션’ 탑재"
25987,2024.01.16 11:06,삼성전자·SK하이닉스 등 대장주 ‘우수수’…코스피 장중 2500선 붕괴
25988,2024.01.16 10:20,"삼성전자 로봇 생산 맡은 이 종목, 상한가 직행 [주식 초고수는 지금]"
25989,2024.01.17 19:59,인텔에 역전당한 삼성전자 … 반도체 매출 세계 1위 내줬다
25990,2024.01.17 17:52,꽁꽁 얼어붙은 업황에…삼성전자 DS부문 임원 연봉도 ‘동결’
25991,2024.01.17 16:44,LG화학·삼성SDI·LG전자…코스피 급락에 신저가 속출
25992,2024.01.17 10:58,엔비디아·AMD는 올랐는데 삼성전자는 또 하락
25993,2024.01.17 10:18,“어서와 AI폰은 처음이지”…삼성전자 갤럭시 S24 드디어 베일 벗는다
25994,2024.01.18 06:36,새로운 웨어러블 ‘갤럭시 링’ 티저 공개한 삼성전자 [갤럭시 언팩 2024]
25995,2024.01.19 17:40,"TSMC 효과로 반도체주 ‘활짝’...삼성전자 4%↑ [오늘, 이 종목]"
25996,2024.01.19 17:30,"땡큐 TSMC! 삼성전자·SK하이닉스 동반 급등…외국인, 6일 만에 순매수 전환 [이종화의 장보GO]"
25997,2024.01.19 15:36,"코스피 마감, 2,472.74P (1.34%↑) 삼성전자, SK하이닉스등 상승세"
25998,2024.01.19 11:20,“고맙다 TSMC”… 삼성전자·SK하이닉스 모처럼 급등
25999,2024.01.19 09:08,"특징주, 삼성전자-온디바이스 AI 테마 상승세에 2.45% ↑"
26000,2024.01.21 20:33,삼성전자 고동진 고문 여당행에 민주당 현대차 전 사장 영입 맞불
26001,2024.01.21 17:44,삼성전자 고동진 영입 與 현대차 공영운 모셔온 野
26002,2024.01.21 10:48,"‘AI와 떠나는 여행’ LG유플러스, 삼성전자와 갤 S24 시리즈 팝업 진행"
26003,2024.01.22 09:27,"특징주, 삼성전자-CXL(컴퓨트익스프레스링크) 테마 상승세에 1.58% ↑"
26004,2024.01.22 06:39,대기업 취업자 ‘300만명’ 첫 돌파…삼성전자 직원 12만4천명
26005,2024.01.22 06:29,與 삼성전자 고동진·野 현대차 공영운…재계 인사 영입
26006,2024.01.23 21:00,펀드매니저 566人이 뽑은 상반기 포트폴리오는?  2차전지 호불호 ‘극명’…삼성전자는 없다
26007,2024.01.23 17:49,AI반도체 투자땐 稅혜택…삼성전자·하이닉스 시장공략 힘보탠다
26008,2024.01.24 17:40,"[포토] 삼성전자, 인도 첫 체험형 스토어 개관"
26009,2024.01.24 15:33,"삼성전자, 英브리티시 가스와 에너지절감 솔루션 협력"
26010,2024.01.24 10:28,[Business Inside] 삼성전자 ‘엑시노스’ 트라우마 벗어날까
26011,2024.01.25 18:00,"한국그린데이터, 삼성전자 C랩아웃사이드 선정…“AI로 에너지 절감”"
26012,2024.01.25 17:18,“영업이익 삼성전자 제쳤다” 주주들 난리났네…역대급 배당에 자사주 소각까지
26013,2024.01.25 16:57,삼성전자 ‘갤 S24’ 예약판매 역대급…“스마트폰 점유율 1위 회복할 것”
26014,2024.01.26 11:25,"올트먼, 삼성전자·하이닉스 만난다...AI반도체 개발 손잡나"
26015,2024.01.28 19:12,삼성전자 “미국에 공장 짓길 잘했네”…수십억 달러 보조금 받나
26016,2024.01.28 16:59,삼성전자 관두고 택한 치즈장인의 길
26017,2024.01.29 17:36,호실적 삼성전자 모바일 연봉50% 성과급 신바람
26018,2024.01.30 17:44,쌀때 빌려두자? … 삼성전자 대차잔고 폭증
26019,2024.01.30 16:36,"삼성·LG전자, 유럽 최대 디스플레이 전시서 B2B 신제품 선보여"
26020,2024.01.30 16:01,"삼성전자, 1만명 키워낸 SSAFY … SW생태계 넓혀"
26021,2024.01.31 17:59,"삼성전자, 1분기 메모리 흑자 신호탄"
26022,2024.01.31 17:43,[유가증권시장 공시] 삼성전자 / 포스코DX
26023,2024.01.31 17:30,"코스닥 2달만에 800선 이탈…삼성전자, D램 흑자 전환에도 2% 하락 [이종화의 장보GO]"
26024,2024.01.31 10:33,“반도체의 시간 도래”…SK하이닉스·삼성전자 사고 또 산다[주식 초고수는 지금]
26025,2024.01.31 08:51,[속보] 삼성전자 지난해 4분기 D램 흑자전환…연간 반도체 적자는 15조
26026,2024.01.31 08:44,[속보] 삼성전자 지난해 4분기 D램 흑자전환…연간 반도체 적자는 15조
26027,2024.01.31 08:42,"삼성전자 4분기 영업익 2.8조…반도체 영업손실 2.2조, D램은 흑자전환"
26028,2024.01.31 08:09,“삼성전자 뛰기 전에 모아두자”…빌린 주식 올해만 41% 폭풍증가
26029,2024.02.01 17:43,"삼성전자, MSCI ESG 평가서 'AA'"
26030,2024.02.01 15:19,"삼성전자, MSCI ESG평가서 AA등급…“업계 최고 수준”"
26031,2024.02.01 08:27,"“삼성전자, 올 하반기 반도체업황 단기 둔화…당분간 보수적 접근”"
26032,2024.02.01 08:24,"삼성전자, 애플 꺾고 1위 오르나…아이폰 출하량 타격 전망"
26033,2024.02.02 16:18,"“바이 코리아, 바이 삼성전자” 외국인 순매수···코스피 2610 돌파 [오늘, 이 종목]"
26034,2024.02.05 14:53,‘경영권 불법 승계 의혹’ 이재용 삼성전자 회장 1심 무죄
26035,2024.02.05 13:49,‘부당합병 혐의’ 이재용 1심 선고 앞두고 삼성전자 하락 중
26036,2024.02.07 17:48,[단독] SK하이닉스·TSMC ‘AI 동맹’…삼성전자 견제 나선다
26037,2024.02.07 15:19,"강원도, 삼성전자와 반도체 인력양성 협력관계 강화"
26038,2024.02.08 16:18,"삼성전자, 존경받는 글로벌기업 45위"
26039,2024.02.08 10:04,"삼성전자 “조성진 피아노 연주, 8K 초고화질로 즐기자”"
26040,2024.02.08 10:01,"“국내 기업 중 유일”...삼성전자, 美 포천 선정 ‘존경받는 기업’ 45위"
26041,2024.02.10 22:22,"“이런 적 처음이야”...삼성전자, 대만서 외국기업 중 최다 특허 냈다"
26042,2024.02.12 14:38,"삼성전자·하이닉스의 새로운 시도 ‘주목’…“금·은·구리, 다시 쓰고 또 쓴다”"
26043,2024.02.13 17:44,[포토] 삼성전자 혼수·이사 특별 기획전
26044,2024.02.13 17:31,"삼성전자, 美 프린스턴대와 6G 연구협력"
26045,2024.02.13 15:58,"삼성전자, 美 프린스턴대와 맞손…“6G 혁신 선도”"
26046,2024.02.13 13:51,"삼성전자, 혼수·이사 특별기획전…최대 80만 포인트 지급"
26047,2024.02.14 22:23,"신제윤 前금융위원장, 삼성전자 사외이사 후보로"
26048,2024.02.15 16:42,"[단독] 삼성전자, 자체 친환경 평가 지표 ‘SEPI’ 비공개 전환"
26049,2024.02.15 13:52,삼성전자 임금 인상률에 노조는 강력 반발…얼마 제시했길래
26050,2024.02.16 17:52,AI 랠리 탄 日반도체주 '과열 경고'… 삼성전자 주가는 '시무룩'
26051,2024.02.16 15:17,‘3명 사상’ 삼성전자 CO₂ 누출 사고 직원 13명 집유 등 선고
26052,2024.02.16 11:33,삼성전자 어쩌나...7년 반만에 ‘이 기업’에 아시아 시총 추월당했다
26053,2024.02.19 14:21,"삼성전자, 18년 연속 글로벌 TV 시장 1위"
26054,2024.02.19 11:17,"“하이 빅스비, 이 사이트 번역해줘”...삼성전자, 빅스비에 갤럭시 AI 결합"
26055,2024.02.20 17:45,삼성전자 사외이사에 신제윤·조혜경
26056,2024.02.20 14:50,삼성전자 사외이사에 신제윤·조혜경 내정
26057,2024.02.20 13:23,가치주 뜨자 삼성전자‘우’ 몰린다…12일 연속 순매수 나선 외국인
26058,2024.02.20 13:09,"삼성전자, 신임 사외이사에 금융·로봇 전문가 내정"
26059,2024.02.21 17:51,삼성전자 - 英 Arm 칩 미세공정 고도화
26060,2024.02.21 17:24,고공행진 이더리움 삼성전자 시총 눈앞
26061,2024.02.21 16:05,"삼성전자, 남은 ASML 지분도 전량 매각…투자 재원 확보"
26062,2024.02.21 14:25,"삼성전자, 유럽 테크세미나서 ‘AI스크린 시대’ 혁신기술 선보여"
26063,2024.02.21 13:52,"삼성·LG전자, 목숨 걸고 맞붙는다…가정과 상점에서 본격 ‘로봇 전쟁’ 승자는?"
26064,2024.02.21 13:16,비트코인 다음 떡상은 ‘이것’?…코인인데 삼성전자랑 몸값 맞먹네 [매일코인]
26065,2024.02.21 10:51,"삼성전자, Arm과 최첨단 반도체 협업…GAA 공정 경쟁력 높인다"
26066,2024.02.21 10:25,손 더 꽉 잡은 ‘삼성전자-Arm’...AI 겨냥 최첨단 반도체 만든다
26067,2024.02.22 17:02,"“얇고 튼튼하다”…삼성전자, ‘갤럭시 핏3’ 글로벌 출시"
26068,2024.02.23 19:51,"“넌 몇층 전자에 갇혔니”…‘반도체 호황’에도 삼성은 울상, 이유 알고보니"
26069,2024.02.23 11:02,"포켓몬 잡으러 강남에 갈까? 나이언틱, 삼성전자와 ‘포켓몬고’ 협업"
26070,2024.02.23 11:00,"삼성전자, 올인원 세탁·건조기 ‘비스포크 AI 콤보’ 출시"
26071,2024.02.25 16:31,"[MWC] 삼성전자, 갤럭시AI 스마트폰 넘어 북4·링 등 전 제품 탑재"
26072,2024.02.25 16:09,"삼성전자, 中企 3200곳에 스마트공장 구축 지원"
